Year,Month,Store,Store_Type,Dept,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,IsHoliday,Total_Sales
2011,11,2,A,3,919.71,62,77451.26,23,1589.43,true,12113.22
2011,12,3,B,59,1449.16,14356.07,66.66,81.43,777.35,true,509.19
2011,12,4,A,3,3496.13,72413.71,399.77,776.26,5012.53,true,12107.32
2011,11,4,A,14,561.45,137.88,83340.33,44.04,9239.23,true,70612.41
2011,12,4,A,46,3496.13,72413.71,399.77,776.26,5012.53,true,44611.4
2011,11,5,B,2,107.42,7,29333.06,8,826.06,true,12580.96
2011,12,5,B,29,1938.28,17079.76,72.93,162.33,1211.95,true,2039.61
2011,11,5,B,74,107.42,7,29333.06,8,826.06,true,7182.56
2011,11,6,A,74,429.03,171.88,83192.81,15,986.23,true,35098.76
2011,11,7,B,41,35.94,6.47,41487.59,12,905.95,true,2436.06
2011,11,9,B,30,121.57,NA,44061.13,247.83,8294.47,true,1358.35
2011,11,10,B,83,174.72,329,141630.61,79,1009.98,true,209.22
2011,12,11,A,80,4241.32,58046.41,239.33,78.09,586.72,true,12462.91
2011,12,1,A,4,5762.1,46011.38,260.36,983.65,4735.78,true,37371.22
2011,12,1,A,25,5762.1,46011.38,260.36,983.65,4735.78,true,9327.8
2011,11,2,A,31,919.71,62,77451.26,23,1589.43,true,3363.26
2011,11,3,B,81,41.74,10.47,37612.74,NA,135.16,true,1575.45
2011,11,4,A,6,561.45,137.88,83340.33,44.04,9239.23,true,31353.43
2011,12,4,A,17,3496.13,72413.71,399.77,776.26,5012.53,true,18059.75
2011,11,6,A,6,429.03,171.88,83192.81,15,986.23,true,26167.41
2011,11,6,A,38,429.03,171.88,83192.81,15,986.23,true,55653.97
2011,11,8,A,82,437.61,320.76,45968.51,110.41,992.9,true,15993.89
2011,12,10,B,20,7676.36,104519.54,179.82,1573.87,3732.93,true,14048.55
2011,12,13,A,32,5970.81,89121.94,406.4,1772.02,3645,true,18001.78
2011,12,3,B,95,1449.16,14356.07,66.66,81.43,777.35,true,11743.22
2011,12,5,B,8,1938.28,17079.76,72.93,162.33,1211.95,true,13497.82
2011,11,5,B,97,107.42,7,29333.06,8,826.06,true,614.82
2011,12,6,A,30,6098.54,82881.16,326.68,814.58,2728.99,true,3626.25
2011,12,12,B,54,6982.02,58804.91,60.29,1268.21,3553.79,true,136.96
2011,11,13,A,1,1282.42,548.1,109030.75,146.33,3557.67,true,36870.94
2011,12,13,A,72,5970.81,89121.94,406.4,1772.02,3645,true,94495.15
2011,12,1,A,74,5762.1,46011.38,260.36,983.65,4735.78,true,13382.99
2011,12,2,A,24,8321.44,92523.94,139.53,1515.4,3027.69,true,5483.91
2011,12,3,B,7,1449.16,14356.07,66.66,81.43,777.35,true,17501.29
2011,11,3,B,30,41.74,10.47,37612.74,NA,135.16,true,1236.23
2011,12,4,A,2,3496.13,72413.71,399.77,776.26,5012.53,true,81744.17
2011,11,6,A,27,429.03,171.88,83192.81,15,986.23,true,3669.86
2011,11,6,A,56,429.03,171.88,83192.81,15,986.23,true,4148.8
2011,11,7,B,27,35.94,6.47,41487.59,12,905.95,true,967.31
2011,11,7,B,55,35.94,6.47,41487.59,12,905.95,true,24217.01
2011,12,13,A,28,5970.81,89121.94,406.4,1772.02,3645,true,1370.59
2011,11,13,A,92,1282.42,548.1,109030.75,146.33,3557.67,true,214959.77
2011,12,14,A,18,7844.31,70574.85,312.98,1559.84,2851.33,true,33776.65
2011,11,1,A,2,410.31,98,55805.51,8,554.92,true,44259.59
2011,12,1,A,35,5762.1,46011.38,260.36,983.65,4735.78,true,2631.24
2011,12,2,A,54,8321.44,92523.94,139.53,1515.4,3027.69,true,58.8
2011,12,2,A,99,8321.44,92523.94,139.53,1515.4,3027.69,true,20.0
2011,11,3,B,80,41.74,10.47,37612.74,NA,135.16,true,35.98
2011,11,4,A,25,561.45,137.88,83340.33,44.04,9239.23,true,21357.69
2011,11,4,A,32,561.45,137.88,83340.33,44.04,9239.23,true,20727.67
2011,12,5,B,94,1938.28,17079.76,72.93,162.33,1211.95,true,429.54
2011,12,6,A,99,6098.54,82881.16,326.68,814.58,2728.99,true,700.0
2011,11,8,A,5,437.61,320.76,45968.51,110.41,992.9,true,60991.1
2011,12,8,A,92,3701.08,36381.83,164.34,178.4,1508.56,true,53727.65
2011,12,9,B,8,2155.73,14481.63,44.07,237.84,3699.24,true,20655.79
2011,12,2,A,48,8321.44,92523.94,139.53,1515.4,3027.69,true,1424.0
2011,12,3,B,8,1449.16,14356.07,66.66,81.43,777.35,true,8783.0
2011,12,3,B,33,1449.16,14356.07,66.66,81.43,777.35,true,2377.4
2011,11,4,A,45,561.45,137.88,83340.33,44.04,9239.23,true,11.97
2011,12,6,A,10,6098.54,82881.16,326.68,814.58,2728.99,true,45235.06
2011,11,7,B,1,35.94,6.47,41487.59,12,905.95,true,9406.51
2011,11,7,B,11,35.94,6.47,41487.59,12,905.95,true,22738.83
2011,12,7,B,23,2026.82,17021.3,113.19,144.93,1178.13,true,25906.62
2011,12,8,A,23,3701.08,36381.83,164.34,178.4,1508.56,true,16340.98
2011,12,10,B,23,7676.36,104519.54,179.82,1573.87,3732.93,true,70387.28
2011,12,11,A,98,4241.32,58046.41,239.33,78.09,586.72,true,8975.19
2011,11,12,B,18,5391.83,8,63143.29,49.27,2115.67,true,40961.88
2011,12,3,B,1,1449.16,14356.07,66.66,81.43,777.35,true,7793.74
2011,11,3,B,4,41.74,10.47,37612.74,NA,135.16,true,9109.1
2011,12,4,A,26,3496.13,72413.71,399.77,776.26,5012.53,true,13196.11
2011,12,5,B,30,1938.28,17079.76,72.93,162.33,1211.95,true,546.14
2011,11,5,B,34,107.42,7,29333.06,8,826.06,true,4727.18
2011,11,6,A,19,429.03,171.88,83192.81,15,986.23,true,3445.1
2011,11,6,A,28,429.03,171.88,83192.81,15,986.23,true,705.57
2011,12,11,A,41,4241.32,58046.41,239.33,78.09,586.72,true,2057.41
2011,12,12,B,34,6982.02,58804.91,60.29,1268.21,3553.79,true,24803.07
2011,11,13,A,55,1282.42,548.1,109030.75,146.33,3557.67,true,77610.95
2011,11,14,A,34,286.52,54,89402.64,13,1915.8,true,22181.68
2011,12,6,A,24,6098.54,82881.16,326.68,814.58,2728.99,true,4718.48
2011,12,6,A,97,6098.54,82881.16,326.68,814.58,2728.99,true,17883.5
2011,12,7,B,27,2026.82,17021.3,113.19,144.93,1178.13,true,911.67
2011,11,7,B,35,35.94,6.47,41487.59,12,905.95,true,231.67
2011,12,7,B,95,2026.82,17021.3,113.19,144.93,1178.13,true,49749.96
2011,12,12,B,67,6982.02,58804.91,60.29,1268.21,3553.79,true,7188.3
2011,11,12,B,91,5391.83,8,63143.29,49.27,2115.67,true,5856.81
2011,11,13,A,59,1282.42,548.1,109030.75,146.33,3557.67,true,1396.97
2011,11,13,A,99,1282.42,548.1,109030.75,146.33,3557.67,true,12225.0
2011,12,1,A,90,5762.1,46011.38,260.36,983.65,4735.78,true,77988.13
2011,12,2,A,13,8321.44,92523.94,139.53,1515.4,3027.69,true,38064.22
2011,12,3,B,27,1449.16,14356.07,66.66,81.43,777.35,true,788.45
2011,12,4,A,44,3496.13,72413.71,399.77,776.26,5012.53,true,4907.27
2011,11,4,A,87,561.45,137.88,83340.33,44.04,9239.23,true,14055.5
2011,12,5,B,7,1938.28,17079.76,72.93,162.33,1211.95,true,12574.38
2011,11,8,A,60,437.61,320.76,45968.51,110.41,992.9,true,149.6
2011,11,11,A,3,531.09,74.35,71081.98,3,1676.85,true,10322.33
2011,12,12,B,11,6982.02,58804.91,60.29,1268.21,3553.79,true,18294.76
2011,12,12,B,97,6982.02,58804.91,60.29,1268.21,3553.79,true,1934.12
2011,11,1,A,10,410.31,98,55805.51,8,554.92,true,30877.51
2011,11,4,A,17,561.45,137.88,83340.33,44.04,9239.23,true,21442.37
2011,11,5,B,32,107.42,7,29333.06,8,826.06,true,3191.72
2011,12,6,A,87,6098.54,82881.16,326.68,814.58,2728.99,true,41058.03
2011,11,9,B,22,121.57,NA,44061.13,247.83,8294.47,true,11171.04
2011,11,10,B,55,174.72,329,141630.61,79,1009.98,true,65635.44
2011,12,10,B,72,7676.36,104519.54,179.82,1573.87,3732.93,true,156431.46
2011,12,11,A,30,4241.32,58046.41,239.33,78.09,586.72,true,5749.36
2011,11,11,A,82,531.09,74.35,71081.98,3,1676.85,true,25838.5
2011,12,12,B,60,6982.02,58804.91,60.29,1268.21,3553.79,true,325.6
2011,12,14,A,14,7844.31,70574.85,312.98,1559.84,2851.33,true,33088.89
2011,11,2,A,37,919.71,62,77451.26,23,1589.43,true,4881.84
2011,11,9,B,26,121.57,NA,44061.13,247.83,8294.47,true,6081.57
2011,11,9,B,49,121.57,NA,44061.13,247.83,8294.47,true,77.22
2011,12,11,A,14,4241.32,58046.41,239.33,78.09,586.72,true,35596.88
2011,12,11,A,44,4241.32,58046.41,239.33,78.09,586.72,true,5147.25
2011,11,11,A,71,531.09,74.35,71081.98,3,1676.85,true,14973.84
2011,11,12,B,25,5391.83,8,63143.29,49.27,2115.67,true,23936.84
2011,11,12,B,87,5391.83,8,63143.29,49.27,2115.67,true,13342.33
2011,11,13,A,22,1282.42,548.1,109030.75,146.33,3557.67,true,33220.9
2011,11,13,A,48,1282.42,548.1,109030.75,146.33,3557.67,true,3979.0
2011,11,1,A,19,410.31,98,55805.51,8,554.92,true,831.4
2011,11,1,A,94,410.31,98,55805.51,8,554.92,true,66409.13
2011,12,4,A,35,3496.13,72413.71,399.77,776.26,5012.53,true,3572.32
2011,11,4,A,36,561.45,137.88,83340.33,44.04,9239.23,true,4019.01
2011,11,7,B,8,35.94,6.47,41487.59,12,905.95,true,13816.66
2011,12,7,B,20,2026.82,17021.3,113.19,144.93,1178.13,true,4108.88
2011,11,7,B,24,35.94,6.47,41487.59,12,905.95,true,7112.5
2011,11,8,A,56,437.61,320.76,45968.51,110.41,992.9,true,863.28
2011,12,9,B,48,2155.73,14481.63,44.07,237.84,3699.24,true,1174.0
2011,11,9,B,85,121.57,NA,44061.13,247.83,8294.47,true,731.79
2011,11,10,B,20,174.72,329,141630.61,79,1009.98,true,20710.23
2011,12,11,A,18,4241.32,58046.41,239.33,78.09,586.72,true,22713.89
2011,11,11,A,31,531.09,74.35,71081.98,3,1676.85,true,2671.45
2011,11,11,A,56,531.09,74.35,71081.98,3,1676.85,true,2946.47
2011,11,12,B,56,5391.83,8,63143.29,49.27,2115.67,true,274.72
2011,11,12,B,95,5391.83,8,63143.29,49.27,2115.67,true,36875.17
2011,11,14,A,16,286.52,54,89402.64,13,1915.8,true,6491.46
2011,11,14,A,33,286.52,54,89402.64,13,1915.8,true,17051.66
2011,11,1,A,25,410.31,98,55805.51,8,554.92,true,11997.22
2011,11,2,A,91,919.71,62,77451.26,23,1589.43,true,77606.71
2011,11,4,A,18,561.45,137.88,83340.33,44.04,9239.23,true,61846.45
2011,11,5,B,36,107.42,7,29333.06,8,826.06,true,591.13
2011,11,7,B,97,35.94,6.47,41487.59,12,905.95,true,5821.13
2011,12,9,B,7,2155.73,14481.63,44.07,237.84,3699.24,true,23117.18
2011,12,9,B,30,2155.73,14481.63,44.07,237.84,3699.24,true,1387.02
2011,11,11,A,25,531.09,74.35,71081.98,3,1676.85,true,12580.01
2011,11,12,B,92,5391.83,8,63143.29,49.27,2115.67,true,28794.63
2011,12,1,A,54,5762.1,46011.38,260.36,983.65,4735.78,true,120.18
2011,11,3,B,18,41.74,10.47,37612.74,NA,135.16,true,12534.3
2011,12,3,B,52,1449.16,14356.07,66.66,81.43,777.35,true,747.44
2011,12,3,B,71,1449.16,14356.07,66.66,81.43,777.35,true,1219.14
2011,12,4,A,98,3496.13,72413.71,399.77,776.26,5012.53,true,13321.56
2011,11,5,B,35,107.42,7,29333.06,8,826.06,true,1435.57
2011,11,6,A,5,429.03,171.88,83192.81,15,986.23,true,96763.72
2011,12,7,B,34,2026.82,17021.3,113.19,144.93,1178.13,true,4077.15
2011,12,7,B,67,2026.82,17021.3,113.19,144.93,1178.13,true,6934.45
2011,12,8,A,32,3701.08,36381.83,164.34,178.4,1508.56,true,10006.98
2011,12,8,A,71,3701.08,36381.83,164.34,178.4,1508.56,true,2094.28
2011,11,10,B,9,174.72,329,141630.61,79,1009.98,true,89107.06
2011,12,11,A,26,4241.32,58046.41,239.33,78.09,586.72,true,9766.45
2011,11,11,A,91,531.09,74.35,71081.98,3,1676.85,true,38376.6
2011,12,12,B,12,6982.02,58804.91,60.29,1268.21,3553.79,true,3293.04
2011,11,12,B,16,5391.83,8,63143.29,49.27,2115.67,true,4295.46
2011,12,12,B,72,6982.02,58804.91,60.29,1268.21,3553.79,true,71062.39
2011,11,14,A,2,286.52,54,89402.64,13,1915.8,true,70368.0
2011,12,14,A,29,7844.31,70574.85,312.98,1559.84,2851.33,true,12866.84
2011,12,14,A,38,7844.31,70574.85,312.98,1559.84,2851.33,true,96519.93
2011,12,1,A,41,5762.1,46011.38,260.36,983.65,4735.78,true,1573.0
2011,11,1,A,91,410.31,98,55805.51,8,554.92,true,59802.65
2011,11,3,B,38,41.74,10.47,37612.74,NA,135.16,true,69760.33
2011,12,6,A,72,6098.54,82881.16,326.68,814.58,2728.99,true,105780.82
2011,12,7,B,44,2026.82,17021.3,113.19,144.93,1178.13,true,4772.44
2011,11,8,A,13,437.61,320.76,45968.51,110.41,992.9,true,23856.03
2011,11,8,A,35,437.61,320.76,45968.51,110.41,992.9,true,2115.77
2011,11,1,A,34,410.31,98,55805.51,8,554.92,true,14744.09
2011,12,2,A,17,8321.44,92523.94,139.53,1515.4,3027.69,true,18756.69
2011,12,6,A,2,6098.54,82881.16,326.68,814.58,2728.99,true,48340.76
2011,12,2,A,82,8321.44,92523.94,139.53,1515.4,3027.69,true,45651.08
2011,12,3,B,9,1449.16,14356.07,66.66,81.43,777.35,true,11347.37
2011,12,4,A,41,3496.13,72413.71,399.77,776.26,5012.53,true,531.55
2011,11,5,B,24,107.42,7,29333.06,8,826.06,true,3533.1
2011,11,7,B,42,35.94,6.47,41487.59,12,905.95,true,6375.44
2011,12,8,A,45,3701.08,36381.83,164.34,178.4,1508.56,true,9.97
2011,11,8,A,91,437.61,320.76,45968.51,110.41,992.9,true,30523.48
2011,12,10,B,26,7676.36,104519.54,179.82,1573.87,3732.93,true,10739.77
2011,11,11,A,81,531.09,74.35,71081.98,3,1676.85,true,13281.24
2011,11,12,B,94,5391.83,8,63143.29,49.27,2115.67,true,94.12
2011,12,14,A,17,7844.31,70574.85,312.98,1559.84,2851.33,true,21850.57
2011,11,1,A,4,410.31,98,55805.51,8,554.92,true,46564.14
2011,11,1,A,8,410.31,98,55805.51,8,554.92,true,33243.85
2011,11,1,A,29,410.31,98,55805.51,8,554.92,true,5641.46
2011,12,1,A,92,5762.1,46011.38,260.36,983.65,4735.78,true,120037.4
2011,12,2,A,52,8321.44,92523.94,139.53,1515.4,3027.69,true,3744.22
2011,12,2,A,87,8321.44,92523.94,139.53,1515.4,3027.69,true,28973.6
2011,12,2,A,96,8321.44,92523.94,139.53,1515.4,3027.69,true,37214.74
2011,12,3,B,35,1449.16,14356.07,66.66,81.43,777.35,true,1641.76
2011,12,5,B,81,1938.28,17079.76,72.93,162.33,1211.95,true,2404.13
2011,12,6,A,46,6098.54,82881.16,326.68,814.58,2728.99,true,36389.71
2011,11,7,B,30,35.94,6.47,41487.59,12,905.95,true,780.64
2011,11,10,B,26,174.72,329,141630.61,79,1009.98,true,31217.5
2011,11,11,A,22,531.09,74.35,71081.98,3,1676.85,true,27895.67
2011,12,12,B,38,6982.02,58804.91,60.29,1268.21,3553.79,true,56974.69
2011,12,12,B,81,6982.02,58804.91,60.29,1268.21,3553.79,true,6581.46
2011,12,13,A,97,5970.81,89121.94,406.4,1772.02,3645,true,22879.69
2011,12,3,B,3,1449.16,14356.07,66.66,81.43,777.35,true,3936.63
2011,12,4,A,80,3496.13,72413.71,399.77,776.26,5012.53,true,18518.85
2011,11,6,A,60,429.03,171.88,83192.81,15,986.23,true,246.4
2011,11,7,B,7,35.94,6.47,41487.59,12,905.95,true,29784.72
2011,12,8,A,8,3701.08,36381.83,164.34,178.4,1508.56,true,23872.84
2011,11,8,A,23,437.61,320.76,45968.51,110.41,992.9,true,23194.69
2011,11,8,A,31,437.61,320.76,45968.51,110.41,992.9,true,1137.91
2011,12,11,A,4,4241.32,58046.41,239.33,78.09,586.72,true,27927.44
2011,11,11,A,74,531.09,74.35,71081.98,3,1676.85,true,28878.21
2011,11,13,A,14,1282.42,548.1,109030.75,146.33,3557.67,true,72828.68
2011,12,13,A,26,5970.81,89121.94,406.4,1772.02,3645,true,9032.55
2011,12,14,A,26,7844.31,70574.85,312.98,1559.84,2851.33,true,8173.92
2011,12,1,A,16,5762.1,46011.38,260.36,983.65,4735.78,true,5052.77
2011,11,8,A,74,437.61,320.76,45968.51,110.41,992.9,true,14351.29
2011,11,9,B,3,121.57,NA,44061.13,247.83,8294.47,true,6930.81
2011,11,10,B,8,174.72,329,141630.61,79,1009.98,true,81958.9
2011,12,14,A,35,7844.31,70574.85,312.98,1559.84,2851.33,true,3326.45
2011,11,3,B,10,41.74,10.47,37612.74,NA,135.16,true,11479.36
2011,11,3,B,87,41.74,10.47,37612.74,NA,135.16,true,1264.75
2011,12,5,B,95,1938.28,17079.76,72.93,162.33,1211.95,true,16081.13
2011,12,6,A,13,6098.54,82881.16,326.68,814.58,2728.99,true,31476.56
2011,12,7,B,74,2026.82,17021.3,113.19,144.93,1178.13,true,12751.7
2011,12,8,A,40,3701.08,36381.83,164.34,178.4,1508.56,true,32682.85
2011,11,8,A,85,437.61,320.76,45968.51,110.41,992.9,true,1993.28
2011,12,9,B,79,2155.73,14481.63,44.07,237.84,3699.24,true,12311.57
2011,11,12,B,36,5391.83,8,63143.29,49.27,2115.67,true,4150.03
2011,12,13,A,16,5970.81,89121.94,406.4,1772.02,3645,true,3281.74
2011,11,13,A,60,1282.42,548.1,109030.75,146.33,3557.67,true,704.0
2011,12,1,A,18,5762.1,46011.38,260.36,983.65,4735.78,true,21444.65
2011,11,1,A,38,410.31,98,55805.51,8,554.92,true,57562.29
2011,11,2,A,67,919.71,62,77451.26,23,1589.43,true,8873.13
2011,11,3,B,16,41.74,10.47,37612.74,NA,135.16,true,3032.54
2011,11,4,A,67,561.45,137.88,83340.33,44.04,9239.23,true,9292.52
2011,11,7,B,98,35.94,6.47,41487.59,12,905.95,true,392.67
2011,12,8,A,99,3701.08,36381.83,164.34,178.4,1508.56,true,300.0
2011,11,10,B,71,174.72,329,141630.61,79,1009.98,true,23884.9
2011,11,12,B,38,5391.83,8,63143.29,49.27,2115.67,true,40020.69
2011,11,14,A,44,286.52,54,89402.64,13,1915.8,true,7883.11
2011,11,1,A,13,410.31,98,55805.51,8,554.92,true,38625.48
2011,11,2,A,29,919.71,62,77451.26,23,1589.43,true,9434.82
2011,11,9,B,19,121.57,NA,44061.13,247.83,8294.47,true,1726.72
2011,12,10,B,1,7676.36,104519.54,179.82,1573.87,3732.93,true,52228.86
2011,12,10,B,28,7676.36,104519.54,179.82,1573.87,3732.93,true,2276.91
2011,12,13,A,21,5970.81,89121.94,406.4,1772.02,3645,true,9916.35
2011,12,1,A,98,5762.1,46011.38,260.36,983.65,4735.78,true,10806.26
2011,12,2,A,9,8321.44,92523.94,139.53,1515.4,3027.69,true,34616.08
2011,11,2,A,42,919.71,62,77451.26,23,1589.43,true,8821.25
2011,12,3,B,56,1449.16,14356.07,66.66,81.43,777.35,true,117.89
2011,12,4,A,29,3496.13,72413.71,399.77,776.26,5012.53,true,13500.67
2011,11,5,B,12,107.42,7,29333.06,8,826.06,true,2560.9
2011,12,5,B,28,1938.28,17079.76,72.93,162.33,1211.95,true,201.32
2011,12,6,A,11,6098.54,82881.16,326.68,814.58,2728.99,true,22591.58
2011,12,6,A,32,6098.54,82881.16,326.68,814.58,2728.99,true,19422.1
2011,12,9,B,14,2155.73,14481.63,44.07,237.84,3699.24,true,11663.31
2011,12,10,B,16,7676.36,104519.54,179.82,1573.87,3732.93,true,6957.64
2011,12,10,B,37,7676.36,104519.54,179.82,1573.87,3732.93,true,3678.36
2011,12,11,A,91,4241.32,58046.41,239.33,78.09,586.72,true,29564.5
2011,12,13,A,17,5970.81,89121.94,406.4,1772.02,3645,true,20607.04
2011,11,13,A,36,1282.42,548.1,109030.75,146.33,3557.67,true,2613.68
2011,11,13,A,67,1282.42,548.1,109030.75,146.33,3557.67,true,13768.37
2011,12,14,A,34,7844.31,70574.85,312.98,1559.84,2851.33,true,18950.02
2011,12,1,A,13,5762.1,46011.38,260.36,983.65,4735.78,true,32871.95
2011,12,1,A,52,5762.1,46011.38,260.36,983.65,4735.78,true,1879.45
2011,11,3,B,21,41.74,10.47,37612.74,NA,135.16,true,2071.75
2011,12,5,B,90,1938.28,17079.76,72.93,162.33,1211.95,true,3578.92
2011,11,6,A,94,429.03,171.88,83192.81,15,986.23,true,45377.39
2011,12,9,B,23,2155.73,14481.63,44.07,237.84,3699.24,true,11036.03
2011,11,11,A,9,531.09,74.35,71081.98,3,1676.85,true,26769.57
2011,11,11,A,42,531.09,74.35,71081.98,3,1676.85,true,6015.31
2011,12,12,B,91,6982.02,58804.91,60.29,1268.21,3553.79,true,5290.34
2011,12,2,A,60,8321.44,92523.94,139.53,1515.4,3027.69,true,184.8
2011,11,2,A,94,919.71,62,77451.26,23,1589.43,true,75560.87
2011,12,4,A,96,3496.13,72413.71,399.77,776.26,5012.53,true,50067.84
2011,12,5,B,91,1938.28,17079.76,72.93,162.33,1211.95,true,1324.16
2011,12,6,A,12,6098.54,82881.16,326.68,814.58,2728.99,true,3779.17
2011,11,6,A,29,429.03,171.88,83192.81,15,986.23,true,8643.14
2011,12,13,A,19,5970.81,89121.94,406.4,1772.02,3645,true,2385.07
2011,12,1,A,11,5762.1,46011.38,260.36,983.65,4735.78,true,24030.39
2011,12,1,A,60,5762.1,46011.38,260.36,983.65,4735.78,true,589.6
2011,12,2,A,95,8321.44,92523.94,139.53,1515.4,3027.69,true,111863.62
2011,11,3,B,8,41.74,10.47,37612.74,NA,135.16,true,7415.18
2011,12,5,B,35,1938.28,17079.76,72.93,162.33,1211.95,true,1019.68
2011,11,9,B,7,121.57,NA,44061.13,247.83,8294.47,true,42791.55
2011,11,9,B,20,121.57,NA,44061.13,247.83,8294.47,true,5724.91
2011,12,10,B,98,7676.36,104519.54,179.82,1573.87,3732.93,true,7.5
2011,11,11,A,11,531.09,74.35,71081.98,3,1676.85,true,17806.78
2011,12,13,A,83,5970.81,89121.94,406.4,1772.02,3645,true,6248.45
2011,12,13,A,87,5970.81,89121.94,406.4,1772.02,3645,true,18610.11
2011,12,14,A,55,7844.31,70574.85,312.98,1559.84,2851.33,true,34992.13
2011,12,2,A,91,8321.44,92523.94,139.53,1515.4,3027.69,true,58947.97
2011,11,5,B,67,107.42,7,29333.06,8,826.06,true,2790.52
2011,11,7,B,23,35.94,6.47,41487.59,12,905.95,true,23861.95
2011,12,8,A,16,3701.08,36381.83,164.34,178.4,1508.56,true,2535.7
2011,11,10,B,29,174.72,329,141630.61,79,1009.98,true,23237.15
2011,11,11,A,94,531.09,74.35,71081.98,3,1676.85,true,37735.39
2011,12,12,B,2,6982.02,58804.91,60.29,1268.21,3553.79,true,73235.42
2011,11,12,B,23,5391.83,8,63143.29,49.27,2115.67,true,52515.76
2011,11,14,A,50,286.52,54,89402.64,13,1915.8,true,1568.0
2011,11,1,A,18,410.31,98,55805.51,8,554.92,true,30543.19
2011,12,1,A,21,5762.1,46011.38,260.36,983.65,4735.78,true,7329.41
2011,11,6,A,4,429.03,171.88,83192.81,15,986.23,true,43421.18
2011,11,6,A,11,429.03,171.88,83192.81,15,986.23,true,23156.67
2011,11,7,B,85,35.94,6.47,41487.59,12,905.95,true,2164.88
2011,12,10,B,17,7676.36,104519.54,179.82,1573.87,3732.93,true,29468.82
2011,11,10,B,54,174.72,329,141630.61,79,1009.98,true,141.64
2011,12,12,B,21,6982.02,58804.91,60.29,1268.21,3553.79,true,4179.9
2011,11,12,B,34,5391.83,8,63143.29,49.27,2115.67,true,25930.85
2011,12,12,B,52,6982.02,58804.91,60.29,1268.21,3553.79,true,2765.22
2011,11,13,A,42,1282.42,548.1,109030.75,146.33,3557.67,true,6682.56
2011,12,1,A,29,5762.1,46011.38,260.36,983.65,4735.78,true,6951.19
2011,12,1,A,36,5762.1,46011.38,260.36,983.65,4735.78,true,2656.78
2011,11,1,A,93,410.31,98,55805.51,8,554.92,true,87760.1
2011,12,4,A,31,3496.13,72413.71,399.77,776.26,5012.53,true,3197.22
2011,12,4,A,60,3496.13,72413.71,399.77,776.26,5012.53,true,237.6
2011,12,5,B,58,1938.28,17079.76,72.93,162.33,1211.95,true,405.0
2011,11,6,A,22,429.03,171.88,83192.81,15,986.23,true,38147.65
2011,11,6,A,83,429.03,171.88,83192.81,15,986.23,true,3029.36
2011,12,8,A,59,3701.08,36381.83,164.34,178.4,1508.56,true,1522.32
2011,11,10,B,16,174.72,329,141630.61,79,1009.98,true,9560.68
2011,11,12,B,2,5391.83,8,63143.29,49.27,2115.67,true,73802.84
2011,12,12,B,4,6982.02,58804.91,60.29,1268.21,3553.79,true,26703.62
2011,12,14,A,24,7844.31,70574.85,312.98,1559.84,2851.33,true,6507.5
2011,11,1,A,3,410.31,98,55805.51,8,554.92,true,9317.56
2011,12,3,B,67,1449.16,14356.07,66.66,81.43,777.35,true,3099.88
2011,12,4,A,36,3496.13,72413.71,399.77,776.26,5012.53,true,3465.15
2011,12,5,B,49,1938.28,17079.76,72.93,162.33,1211.95,true,29.7
2011,11,5,B,96,107.42,7,29333.06,8,826.06,true,7975.33
2011,11,6,A,23,429.03,171.88,83192.81,15,986.23,true,39974.87
2011,11,6,A,2,429.03,171.88,83192.81,15,986.23,true,51940.37
2011,11,1,A,36,410.31,98,55805.51,8,554.92,true,1526.35
2011,12,2,A,58,8321.44,92523.94,139.53,1515.4,3027.69,true,23347.5
2011,11,3,B,41,41.74,10.47,37612.74,NA,135.16,true,1091.64
2011,11,5,B,6,107.42,7,29333.06,8,826.06,true,8053.68
2011,12,13,A,71,5970.81,89121.94,406.4,1772.02,3645,true,11595.0
2011,12,14,A,10,7844.31,70574.85,312.98,1559.84,2851.33,true,18829.51
2011,12,2,A,27,8321.44,92523.94,139.53,1515.4,3027.69,true,2841.71
2011,12,3,B,10,1449.16,14356.07,66.66,81.43,777.35,true,9147.85
2011,11,3,B,96,41.74,10.47,37612.74,NA,135.16,true,4383.1
2011,11,5,B,55,107.42,7,29333.06,8,826.06,true,11472.12
2011,11,5,B,79,107.42,7,29333.06,8,826.06,true,6184.29
2011,11,6,A,45,429.03,171.88,83192.81,15,986.23,true,11.97
2011,12,7,B,10,2026.82,17021.3,113.19,144.93,1178.13,true,21495.66
2011,12,7,B,58,2026.82,17021.3,113.19,144.93,1178.13,true,485.0
2011,12,8,A,30,3701.08,36381.83,164.34,178.4,1508.56,true,1614.1
2011,12,10,B,2,7676.36,104519.54,179.82,1573.87,3732.93,true,92906.57
2011,11,10,B,34,174.72,329,141630.61,79,1009.98,true,61125.31
2011,12,10,B,42,7676.36,104519.54,179.82,1573.87,3732.93,true,11075.93
2011,12,11,A,82,4241.32,58046.41,239.33,78.09,586.72,true,36801.84
2011,11,2,A,92,919.71,62,77451.26,23,1589.43,true,238066.17
2011,11,4,A,90,561.45,137.88,83340.33,44.04,9239.23,true,117326.29
2011,11,5,B,4,107.42,7,29333.06,8,826.06,true,11192.08
2011,12,5,B,12,1938.28,17079.76,72.93,162.33,1211.95,true,2000.7
2011,12,7,B,40,2026.82,17021.3,113.19,144.93,1178.13,true,45163.88
